,Total_Days,amount_raised_usd,amount_raised_usd_boxcox,state,currency,category,month_launch
3391,45,82.8875939305297,3.868775789577215,0,EUR,Productivity,6
3392,60,1355.0,5.825941818755247,0,USD,Writing & Publishing,6
3393,60,3316.0,6.3850541082832315,0,USD,Art,6
3394,30,4270.0,6.537531003370075,0,USD,Education,6
3395,60,1361.0,5.828778265598999,0,USD,Dance & Theater,6
3396,20,2615.0,6.239665908070886,0,USD,Local Businesses,6
3397,40,8.0,1.9520917104238709,0,USD,Home,6
3398,60,13697.0,7.2105607818951825,0,USD,Local Businesses,6
3399,60,38.88760110776288,3.2782276667831076,0,AUD,Local Businesses,6
3400,7,926.3899171252364,5.5789135157358825,0,CAD,Travel & Outdoors,6
3401,56,1446.2627398157697,5.867709031003735,0,CAD,Education,6
3402,45,4034.2126413023634,6.5034837308032305,0,EUR,Music,6
3403,35,432.1055930391181,5.065753741508368,0,GBP,Health & Fitness,6
3404,30,2371.419090808539,6.1791911220494695,0,GBP,Music,6
3405,30,5000.0,6.631508734018454,0,USD,Education,6
3406,35,813.0,5.492755760286423,0,USD,Phones & Accessories,6
3407,60,5.0,1.532426469160978,0,USD,Video Games,6
3408,60,3615.0,6.437381106361039,0,USD,Education,6
3409,60,845.0,5.518303100453317,0,USD,Writing & Publishing,6
3410,52,255.0,4.6965412078802355,0,USD,Photography,6
3411,40,1050.0,5.660917724437063,0,USD,Environment,6
3412,30,175.89681970732337,4.429293463385963,0,CAD,Human Rights,6
3413,60,608.5418288570535,5.299123324869165,0,EUR,Photography,6
3414,60,663.643402278509,5.357427500383152,0,GBP,Art,6
3415,23,1000.0,5.629048685888849,0,USD,Dance & Theater,6
3416,60,5375.0,6.6742691932462535,0,USD,Writing & Publishing,6
3417,45,2.0,0.6785955513381418,0,USD,Local Businesses,6
3418,32,1072.0,5.674433216454696,0,USD,Video Games,6
3419,55,82.0,3.8605659073658516,0,USD,Health & Fitness,6
3420,45,327.0,4.8721330717766875,0,USD,Photography,6
3421,45,6282.669777924201,6.765882972661325,0,EUR,Transportation,6
3422,22,770.0,5.456692848568127,0,USD,Health & Fitness,6
3423,30,497.0,5.161713791984422,0,USD,Human Rights,6
3424,30,32552.0,7.680137671711783,0,USD,Human Rights,6
3425,30,1550.0,5.91191459153154,0,USD,Writing & Publishing,6
3426,30,59.0,3.6069042369544326,0,USD,Phones & Accessories,6
3427,30,431.0,5.063989038361469,0,USD,Film,6
3428,10,179.41491850785545,4.443699197751732,0,EUR,Photography,6
3429,60,283.286713433456,4.77114218822648,0,EUR,Local Businesses,6
3430,60,302.32643881576524,4.81703099123938,0,GBP,Writing & Publishing,6
3431,40,22.121446742616968,2.819820640093772,0,GBP,Dance & Theater,6
3432,42,16754.783762858093,7.322108463926701,0,GBP,Dance & Theater,6
3433,41,3642.664896950928,6.44198856215484,0,GBP,Phones & Accessories,6
3434,60,345.0,4.909616117001151,0,USD,Local Businesses,6
3435,60,2237.0,6.14292603245382,0,USD,Transportation,6
3436,60,405.0,5.021044123947374,0,USD,Comics,6
3437,21,2700.0,6.259371750494126,0,USD,Education,6
3438,45,145.0,4.287856716219616,0,USD,Environment,6
3439,29,864.0,5.532990468600432,0,USD,Local Businesses,6
3440,45,130.0,4.207153960367901,0,USD,Education,6
3441,60,2601.0,6.23635511444177,0,USD,Environment,6
3442,60,140.0,4.26198180659655,0,USD,Phones & Accessories,6
3443,48,450.0,5.09366767022977,0,USD,Local Businesses,6
3444,35,345.0,4.909616117001151,0,USD,Environment,6
3445,60,1380.0,5.837673555173171,0,USD,Travel & Outdoors,6
3446,40,1554.0,5.913555665103208,0,USD,Environment,6
3447,60,3441.0,6.4075158918951605,0,USD,Education,6
3448,60,100.0,4.011028427493187,0,USD,Phones & Accessories,6
3449,30,251.8104119408497,4.687582593086285,0,EUR,Travel & Outdoors,6
3450,30,2057.500907566693,6.090716015330204,0,EUR,Music,6
3451,19,4900.0,6.6195296512311685,0,USD,Video Games,6
3452,60,2249.0,6.146256356187688,0,USD,Education,6
3453,60,782.0,5.46696787730299,0,USD,Film,6
3454,43,305978.0,8.785710128215493,1,USD,Audio,6
3455,30,436.0,5.071931883391435,0,USD,Education,6
3456,40,356.0,4.931514111104849,0,USD,Video Games,6
3457,40,45.0,3.3942907356507996,0,USD,Video Games,6
3458,10,134.0,4.229605163082415,0,USD,Photography,6
3459,46,26182.0,7.5643510850876305,0,USD,Phones & Accessories,6
3460,30,362.0,4.943157762274041,0,USD,Environment,6
3461,60,2402.0,6.187136849828938,0,USD,Education,6
3462,13,95.0,3.972314250744988,0,USD,Education,6
3463,30,1316.0,5.807173617030753,0,USD,Environment,6
3464,35,110.0,4.082641668590756,0,USD,Camera Gear,6
3465,60,1416.0,5.854176802772466,0,USD,Local Businesses,6
3466,30,45.0,3.3942907356507996,0,USD,Travel & Outdoors,6
3467,40,1070.0,5.673216756266459,0,USD,Education,6
3468,40,69.38768040796906,3.732512174339762,0,AUD,Phones & Accessories,6
3469,10,2716.628659924216,6.263149760865539,0,CAD,Education,6
3470,30,776.41543681762,5.462207054891907,0,EUR,Art,6
3471,30,1877.0,6.033094218677586,0,USD,Home,6
3472,60,495.0,5.158959910518214,0,USD,Health & Fitness,6
3473,60,700.0,5.393149134012133,0,USD,Human Rights,6
3474,60,120.0,4.147654282718611,0,USD,Environment,6
3475,45,8438.0,6.936676449032204,0,USD,Local Businesses,6
3476,30,15.0,2.494763786880612,0,USD,Phones & Accessories,6
3477,21,910.0,5.567174840531314,0,USD,Comics,6
3478,60,250.0,4.682443933343884,0,USD,Video Games,6
3479,60,173.1196582093342,4.417703992523683,0,EUR,Video Games,6
3480,31,4810.628078119984,6.608602042829964,0,EUR,Education,6
3481,30,500.0,5.165822636037467,0,USD,Phones & Accessories,6
3482,50,170.0,4.404447533272574,0,USD,Art,6
3483,40,35095.0,7.719773487234785,0,USD,Transportation,6
3484,60,16766.0,7.322476621274365,0,USD,Audio,6
3485,30,225.0,4.607149865196779,0,USD,Writing & Publishing,6
3486,14,232.0,4.629094323804534,0,USD,Education,6
3487,30,410.0,5.029525934637396,0,USD,Environment,6
3488,25,855.0,5.526076487808848,0,USD,Education,6
3489,60,430.0,5.06238873517741,0,USD,Environment,6
3490,30,39.08818215718296,3.2823355530639398,0,CAD,Environment,6
3491,40,55.0,3.5521391696226923,0,USD,Phones & Accessories,6
3492,60,350.0,4.919660272351857,0,USD,Local Businesses,6
3493,60,105.0,4.047740295677874,0,USD,Comics,6
3494,60,403.0,5.01762023252721,0,USD,Education,6
3495,35,110.0,4.082641668590756,0,USD,Environment,6
3496,30,3083.0,6.340678905919623,0,USD,Fashion & Wearables,6
3497,45,6111.0,6.7496808177638945,0,USD,Local Businesses,6
3498,30,1237.0,5.7672773960585015,0,USD,Writing & Publishing,6
3499,35,22331.0,7.478774851487311,0,USD,Art,6
3500,30,195.0,4.504101660463159,0,USD,Health & Fitness,6
3501,40,3540.0,6.42469945265354,0,USD,Environment,6
3502,30,21.0,2.776739666926857,0,USD,Video Games,6
3503,30,1065.0,5.67016501601959,0,USD,Environment,6
3504,58,791.0,5.474564917209933,0,USD,Fashion & Wearables,6
3505,30,7790.0,6.890712324390586,1,USD,Photography,6
3506,60,196.2226744290585,4.508621684867573,0,CAD,Writing & Publishing,6
3507,35,787.956747364909,5.4720063728721895,0,EUR,Video Games,6
3508,60,2445.157246617262,6.198169415150246,0,GBP,Dance & Theater,6
3509,60,1570.0,5.920075419761044,0,USD,Environment,6
3510,37,110.0,4.082641668590756,0,USD,Environment,6
3511,40,360.0,4.9392994524441844,0,USD,Travel & Outdoors,6
3512,60,1855.0,6.02567155413771,0,USD,Environment,6
3513,30,75.0,3.792312018309129,0,USD,Environment,6
3514,40,333.0,4.884865731709067,0,USD,Travel & Outdoors,6
3515,45,10.0,2.147133275572818,0,USD,Home,6
3516,60,1185.0,5.739511513709634,0,USD,Writing & Publishing,6
3517,60,180.0,4.446065856915604,0,USD,Music,6
3518,40,9130.99935191794,6.981858940272355,0,CAD,Dance & Theater,6
3519,30,398.6998189063454,5.010197073636911,0,EUR,Art,6
3520,60,327.3974117907311,4.872984063689406,0,GBP,Local Businesses,6
3521,25,805.0,5.486202035789659,0,USD,Video Games,6
3522,60,515.0,5.185981892690933,0,USD,Photography,6
3523,15,15.0,2.494763786880612,0,USD,Comics,6
3524,14,75.0,3.792312018309129,0,USD,Human Rights,6
3525,46,350.0,4.919660272351857,0,USD,Camera Gear,6
3526,60,220.0,4.591026865670989,0,USD,Music,6
3527,60,115.0,4.11589827868752,0,USD,Writing & Publishing,6
3528,40,5218.0,6.656764568379776,0,USD,Home,6
3529,51,565.0,5.248938964313781,0,USD,Environment,6
3530,45,5841.0,6.723194553818704,0,USD,Phones & Accessories,6
3531,30,27.0,2.9835799265665273,0,USD,Education,6
3532,30,238.4379111588161,4.648664959749832,0,CAD,Health & Fitness,6
3533,60,558.1797464688835,5.240707642536268,0,EUR,Comics,6
3534,60,13.639730646796028,2.4140355272998018,0,EUR,Writing & Publishing,6
3535,30,429.1269103491981,5.060988293594034,0,EUR,Dance & Theater,6
3536,30,237.0,4.644342905517171,0,USD,Travel & Outdoors,6
3537,30,975.0,5.612473769792248,0,USD,Health & Fitness,6
3538,45,58725.0,7.986180579240181,0,USD,Audio,6
3539,35,14968.0,7.259853312680925,0,USD,Local Businesses,6
3540,45,18.0,2.648279136631659,0,USD,Phones & Accessories,6
3541,21,796.0,5.478745950848624,0,USD,Phones & Accessories,6
3542,60,30.0,3.0693495665011867,0,USD,Camera Gear,6
3543,30,42024.0,7.813975832084188,0,USD,Environment,6
3544,45,435.0,5.070351075295264,0,USD,Music,6
3545,30,40.0,3.300731697174101,0,USD,Environment,6
3546,60,1255.0,5.776600955901123,0,USD,Environment,6
3547,49,3035.0,6.331095361999363,0,USD,Travel & Outdoors,6
3548,60,857.0,5.527619582298272,0,USD,Writing & Publishing,6
3549,34,266675.0,8.722168887479532,1,USD,Transportation,6
3550,60,610.0,5.300737335615037,0,USD,Education,6
3551,30,390.0,4.99491567193726,0,USD,Music,6
3552,40,1500.0,5.891013425633473,0,USD,Fashion & Wearables,6
3553,60,500239.0,9.008563414264108,1,USD,Audio,6
3554,33,5622.0,6.7007384225916535,0,USD,Comics,6
3555,40,8280.0,6.9258234576344515,0,USD,Art,6
3556,30,203.2585472173514,4.5340645363810035,0,CAD,Music,6
3557,30,709.2659936333935,5.401938632073056,0,EUR,Video Games,6
3558,60,1435.0,5.862708225808288,0,USD,Writing & Publishing,6
3559,60,46.0,3.411674491558937,0,USD,Art,6
3560,30,600.0,5.289585373611114,0,USD,Environment,6
3561,20,1581.0,5.924516971629758,0,USD,Writing & Publishing,6
3562,40,1965.0,6.061888525341423,0,USD,Education,6
3563,60,54.0,3.537786359906721,0,USD,Writing & Publishing,6
3564,40,12963.0,7.179830492372272,0,USD,Environment,6
3565,45,89375.0,8.197358449740504,0,USD,Audio,6
3566,60,100.0,4.011028427493187,0,USD,Human Rights,6
3567,30,450.0,5.09366767022977,0,USD,Music,6
3568,25,54.72345502005615,3.5481978568883323,0,CAD,Art,6
3569,60,1904.316240302676,6.0421830741224305,0,EUR,Camera Gear,6
3570,40,486.6718283375733,5.14736412242205,0,GBP,Dance & Theater,6
3571,50,25260.0,7.545140668127659,0,USD,Energy & Green Tech,6
3572,30,60.0,3.6199801580254887,0,USD,Comics,6
3573,60,100.0,4.011028427493187,0,USD,Comics,6
3574,60,10160.0,7.04263815233794,0,USD,Dance & Theater,6
3575,40,560.0,5.242914896005435,0,USD,Film,6
3576,30,152.44391041301355,4.324674693688125,0,CAD,Fashion & Wearables,6
3577,30,58.99052464697858,3.6067792157599907,0,GBP,Travel & Outdoors,6
3578,60,44.242893485233935,3.380854399568903,0,GBP,Art,6
3579,30,1150.0,5.720084677667972,0,USD,Health & Fitness,6
3580,40,300.0,4.8115909697623875,0,USD,Phones & Accessories,6
3581,30,236.0,4.64132067730538,0,USD,Health & Fitness,6
3582,60,17482.0,7.345452642214547,0,USD,Phones & Accessories,6
3583,35,11.0,2.2296288884691706,0,USD,Phones & Accessories,6
3584,35,870.0,5.537557451977804,0,USD,Local Businesses,6
3585,30,8688.0,6.953415738403375,0,USD,Education,6
3586,60,220.0,4.591026865670989,0,USD,Local Businesses,6
3587,30,2190.0,6.1296971614723175,0,USD,Camera Gear,6
3588,40,340.0,4.899416247919101,0,USD,Phones & Accessories,6
3589,15,300.0,4.8115909697623875,0,USD,Education,6
3590,42,1962.0,6.060929622121804,0,USD,Human Rights,6
3591,40,273.6172751002807,4.746566863721754,0,CAD,Local Businesses,6
3592,60,860.7217711011689,5.530480956287657,0,CAD,Local Businesses,6
3593,60,10159.018542651853,7.042583346558144,0,CAD,Environment,6
3594,60,395.0,5.0037419515738035,0,USD,Human Rights,6
3595,30,82.0,3.8605659073658516,0,USD,Education,6
3596,30,737.0,5.427535651439261,0,USD,Comics,6
3597,40,630.0,5.322470445784779,0,USD,Education,6
3598,60,2626.0,6.24225407426497,0,USD,Education,6
3599,30,315.0,4.84590670725252,0,USD,Local Businesses,6
3600,60,460.0,5.108758255769085,0,USD,Health & Fitness,6
3601,30,330.0,4.878530117886339,0,USD,Home,6
3602,60,360.0,4.9392994524441844,0,USD,Writing & Publishing,6
3603,14,200.0,4.5223992687044134,0,USD,Education,6
3604,30,1080.0,5.6792750835662495,0,USD,Art,6
3605,30,1195.0,5.7449502981316,0,USD,Music,6
3606,11,1300.0,5.799302407002389,0,USD,Education,6
3607,14,60.0,3.6199801580254887,0,USD,Writing & Publishing,6
3608,30,120.0,4.147654282718611,0,USD,Writing & Publishing,6
3609,34,475.0,5.130753340483109,0,USD,Comics,6
3610,60,40.0,3.300731697174101,0,USD,Local Businesses,6
3611,30,30.0,3.0693495665011867,0,USD,Video Games,6
3612,60,1200.0,5.747651602661078,0,USD,Human Rights,6
3613,60,70.0,3.7392815017042773,0,USD,Education,6
3614,35,3543.0,6.42521217324669,0,USD,Dance & Theater,6
3615,21,231.0,4.62600276447523,0,USD,Health & Fitness,6
3616,60,1390.0,5.842303218345982,0,USD,Human Rights,6
3617,60,700.0,5.393149134012133,0,USD,Comics,6
3618,31,14307.838196815252,7.234830572545733,0,CAD,Music,6
3619,21,1291.892489768831,5.795274564964587,0,GBP,Environment,6
3620,60,1749.0,5.98854688220497,0,USD,Local Businesses,6
3621,35,403642.0,8.91212142096556,1,USD,Audio,6
3622,45,90.0,3.9313741300405995,0,USD,Home,6
3623,40,60.0,3.6199801580254887,0,USD,Education,6
3624,20,70.0,3.7392815017042773,0,USD,Environment,6
3625,30,83.0,3.869808837788239,0,USD,Phones & Accessories,6
3626,40,1700.0,5.970570086668881,0,USD,Travel & Outdoors,6
3627,45,886.0,5.549574494603165,0,USD,Dance & Theater,6
3628,30,175.0,4.425572274143134,0,USD,Environment,6
3629,50,702.9707333348722,5.395980483157027,0,EUR,Dance & Theater,6
3630,60,66.3643402278509,3.698131596816343,0,GBP,Environment,6
3631,30,899.6055008664233,5.559613278320556,0,GBP,Tabletop Games,6
3632,30,1636.9870589536556,5.946626452611326,0,GBP,Dance & Theater,6
3633,30,4579.139475721712,6.579264379913256,0,GBP,Environment,6
3634,31,100.0,4.011028427493187,0,USD,Human Rights,6
3635,45,125.0,4.178035836492048,0,USD,Productivity,6
3636,30,9120.0,6.981170601650083,0,USD,Environment,6
3637,30,1205.0,5.7503409865759485,0,USD,Dance & Theater,6
3638,40,3185.0,6.360528492254517,0,USD,Education,6
3639,35,1100.0,5.691215098385743,0,USD,Home,6
3640,60,82.0,3.8605659073658516,0,USD,Local Businesses,6
3641,8,300.0,4.8115909697623875,0,USD,Film,6
3642,60,242.0,4.6592537796779725,0,USD,Camera Gear,6
3643,14,70.0,3.7392815017042773,0,USD,Education,6
3644,30,20.0,2.7362121989183916,0,USD,Video Games,6
3645,60,15068.0,7.263541296017907,0,USD,Travel & Outdoors,6
3646,40,1010.0,5.635555856738011,0,USD,Energy & Green Tech,6
3647,40,630.0,5.322470445784779,0,USD,Film,6
3648,45,225.0,4.607149865196779,0,USD,Photography,6
3649,30,62.95260298521244,3.6572789620012065,0,EUR,Video Games,6
3650,40,299.02486417975905,4.809297432082871,0,EUR,Fashion & Wearables,6
3651,60,823.6298890565294,5.5013588075537285,0,EUR,Transportation,6
3652,45,2565.0,6.227754028018623,0,USD,Photography,6
3653,60,2710.0,6.261646687698873,0,USD,Local Businesses,6
3654,35,5945.0,6.733547622512961,0,USD,Art,6
3655,40,33.0,3.146460809709987,0,USD,Music,6
3656,60,180.0,4.446065856915604,0,USD,Film,6
3657,30,710.0,5.402629675930341,0,USD,Health & Fitness,6
3658,60,16951.0,7.328511551837337,0,USD,Transportation,6
3659,30,150.0,4.31280141571784,0,USD,Local Businesses,6
3660,45,90.0,3.9313741300405995,0,USD,Fashion & Wearables,6
3661,60,45.0,3.3942907356507996,0,USD,Environment,6
3662,45,56458.0,7.966103993411242,0,USD,Home,6
3663,30,420.0,5.046164983709317,0,USD,Human Rights,6
3664,30,64.0,3.670065780607285,0,USD,Productivity,6
3665,35,2015.0,6.077645344884652,0,USD,Comics,6
3666,40,3515.0,6.420408760211479,0,USD,Travel & Outdoors,6
3667,60,380.0,4.976897045569069,0,USD,Health & Fitness,6
3668,60,1423.0,5.857334018172186,0,USD,Education,6
3669,21,4211.0,6.529202190843273,0,USD,Local Businesses,6
3670,30,130.0,4.207153960367901,0,USD,Art,6
3671,30,928.0,5.580054767983352,0,USD,Music,6
3672,60,151.0,4.317684371567989,0,USD,Home,6
3673,45,1250.0,5.774025387386205,0,USD,Environment,6
3674,60,200.0,4.5223992687044134,0,USD,Video Games,6
3675,45,1040.0,5.654674624221552,0,USD,Art,6
3676,30,1485.0,5.884598620312187,0,USD,Comics,6
3677,50,2995.0,6.322985362138084,0,USD,Art,6
3678,40,300.0,4.8115909697623875,0,USD,Art,6
3679,40,360.0,4.9392994524441844,0,USD,Health & Fitness,6
3680,25,750.4930974179128,5.439621759845606,0,CAD,Dance & Theater,6
3681,40,761.7264961210705,5.4495091556946775,0,EUR,Video Games,6
3682,40,133.0,4.2240597149187975,0,USD,Video Games,6
3683,30,118.0,4.135123512885021,0,USD,Phones & Accessories,6
3684,45,265.0,4.723875966995398,0,USD,Local Businesses,6
3685,30,1410.0,5.851457404180534,0,USD,Transportation,6
3686,50,1420.0,5.85598294893211,0,USD,Comics,6
3687,60,2037.0,6.084447337705203,0,USD,Environment,6
3688,60,160.0,4.360145380832951,0,USD,Environment,6
3689,30,2595.0,6.23493040815439,0,USD,Video Games,6
3690,30,110.0,4.082641668590756,0,USD,Home,6
3691,60,5655.0,6.70418104593501,0,USD,Video Games,6
3692,60,10.0,2.147133275572818,0,USD,Fashion & Wearables,6
3693,30,305.0,4.823228097958601,0,USD,Comics,6
3694,60,11058.04673226706,7.090565118941665,0,CAD,Home,6
3695,30,3.1476301492606216,1.1071925944890932,0,EUR,Phones & Accessories,6
3696,2,619.4005087932751,5.31104519899495,0,GBP,Writing & Publishing,6
3697,45,10924.0,7.083679347338471,0,USD,Phones & Accessories,6
3698,39,150.0,4.31280141571784,0,USD,Health & Fitness,6
3699,60,240.0,4.653329023927328,0,USD,Travel & Outdoors,6
3700,35,2000.0,6.072962271789921,0,USD,Film,6
3701,40,850.0,5.522201927970877,0,USD,Education,6
3702,40,55.0,3.5521391696226923,0,USD,Productivity,6
3703,30,6579.0,6.792774914474938,0,USD,Travel & Outdoors,6
3704,30,10.0,2.147133275572818,0,USD,Transportation,6
3705,14,3355.0,6.392157320512797,0,USD,Environment,6
3706,30,52.0,3.5082147289466423,0,USD,Audio,6
3707,35,464.5503815949563,5.115510158464086,0,GBP,Education,6
3708,60,51.61670906610626,3.5024097261068965,0,GBP,Film,6
3709,60,135.0,4.235106857674596,0,USD,Transportation,6
3710,60,2980.0,6.319914431336019,0,USD,Phones & Accessories,6
3711,47,765.0,5.452361319545477,0,USD,Writing & Publishing,6
3712,30,80.0,3.8417156829887276,0,USD,Video Games,6
3713,31,502.0,5.168547354008555,0,USD,Video Games,6
3714,30,680.0,5.373749107865295,0,USD,Fashion & Wearables,6
3715,30,12.0,2.3045208409387463,0,USD,Comics,6
3716,30,740.0,5.430243017973576,0,USD,Phones & Accessories,6
3717,21,2401.0,6.186878725502245,0,USD,Video Games,6
3718,34,73.73815580872322,3.7792908179821425,0,GBP,Productivity,6
3719,60,58.99052464697858,3.6067792157599907,0,GBP,Comics,6
3720,56,847.0,5.519865562466407,0,USD,Travel & Outdoors,6
3721,21,250.0,4.682443933343884,0,USD,Education,6
3722,60,1915.0,6.045700264993433,0,USD,Comics,6
3723,40,285.0,4.775403611501174,0,USD,Fashion & Wearables,6
3724,40,401.82651257584087,5.0156028796014525,0,CAD,Education,6
3725,58,1028.019190733912,5.647110442111051,0,CAD,Art,6
3726,30,241.86115105261217,4.658844138328264,0,GBP,Fashion & Wearables,6
3727,30,209.0,4.554143340119456,0,USD,Phones & Accessories,6
3728,60,650.0,5.343483246590395,0,USD,Education,6
3729,40,3088.0,6.341668071590941,0,USD,Education,6
3730,30,685.0,5.378655352783597,0,USD,Wellness,6
3731,40,150.0,4.31280141571784,0,USD,Food & Beverages,6
3732,40,125.0,4.178035836492048,0,USD,Environment,6
3733,60,3332.9646425542896,6.388154779464742,0,GBP,Health & Fitness,6
3734,30,582.5314308889135,5.269622744678314,0,GBP,Education,6
3735,60,281.0,4.7654116723967705,0,USD,Education,6
3736,50,95.0,3.972314250744988,0,USD,Education,6
3737,30,135.0,4.235106857674596,0,USD,Transportation,6
3738,40,760.0,5.447999635732429,0,USD,Fashion & Wearables,6
3739,30,3010.0,6.326040010937627,0,USD,Art,6
3740,60,235.0,4.638284825593654,0,USD,Video Games,6
3741,60,411.0,5.031209118597519,0,USD,Home,6
3742,40,10010.51308469853,7.034225202158933,0,EUR,Health & Fitness,6
3743,60,13.639730646796028,2.4140355272998018,0,EUR,Film,6
3744,60,480.0,5.13792156301613,0,USD,Local Businesses,6
3745,20,1.0,0.0,0,USD,Travel & Outdoors,6
3746,30,303.0,4.818597719160412,0,USD,Transportation,6
3747,40,900.0,5.559901949381823,0,USD,Education,6
3748,60,1053.0,5.662778353586579,0,USD,Local Businesses,6
3749,30,30.0,3.0693495665011867,0,USD,Phones & Accessories,6
3750,30,1210.0,5.753018551617737,0,USD,Environment,6
3751,60,10865.0,7.0806201333968035,0,USD,Photography,6
3752,30,111.0,4.089419672985852,0,USD,Environment,6
